,,,,
س,المسافة التي يقطعها جسم متحرك في وحدة من الزمن؟,السرعة,,
س,اسم عين في الجنة؟,سلسبيل,,
س,هي وجه بلا لسان و تتحدث عن الزمان؟,الساعة,,
س,تبكي بلا عيون و تمشي بلا أرجل فما هي؟,السحابة,,
س,بمعنى حفيد أو قريب أو صاحب نسل؟,سبط,,
س,الممثل الدبلوماسي لدولة ما في دولة مضيفة؟,سفير,,
س,من أسماء جهنم؟,سقر,,
س,من الثدييات المتوحشة الآكلة للحوم و ذكرت في القرآن؟,السبع,,
س,كل قطعة مستطيلة من المعدن مصبوبة كالقضبان و تكون من الذهب أو الفضة؟,سبيكة,,
س,أحد الفلاسفة اليونانيين؟,سقراط,,
س,هو مرض يظهر عن طريق تكاثر الخلايا في جسم الإنسان بطريقة جنونية حتى الوفاة؟,السرطان,,
س,من مؤلف كتاب تاريخ الخلفاء؟,السيوطي,,
س,عالم نحوي مسلم ذو أصل فارسي يعد من أوسع النحاة شهرة؟,سيبويه,,
ش,ما اسم السبت قبل الإسلام؟,شبار,,
ش,سورة تسمى الجامعة؟,الشعراء,,
ش,ما هو لقب القائد الإسلامي المجاهد عمر بن الخطاب؟,شيخ المجاهدين,,
ش,ما يستعمل لتثبيت الشموع فيه للزينة؟,شمعدان,,
ش,النوع الخفيف من الضباب؟,شبورة,,
ش,في الفيزياء : حزمة دقيقة من الضوء تنطلق باستقامة واحدة من مصدر الضوء؟,الشعاع,,
ش,ما يستعمله الصياد لصيد السمك بسنارته؟,شص,,
ش,هو خفة اليد و أعمال كالسحر في الشيء للعين بغير ما هو عليه؟,شعوذة,,
ش,هو العرق النابض الذي يحمل الدم من القلب إلى الجسد؟,الشريان,,
ش,القطع الصغيرة المتطايرة من قنبلة ما؟,شظايا,,
ش,يطلق على البخيل الحريص على المال؟,الشحيح,,
ش,إلى أين كانت رحلة الصيف لقريش؟,الشام,,
ش,هو الطريد الذي لا مأوى له؟,الشريد,,
ش,العلامة التي تميز دولة أو جماعة من قول أو نقش أو غيرهما؟,الشعار,,
ش,مذهب فكري يقوم على الإلحاد و أن المادة هي أساس كل شيء و تنكر وجود الله؟,الشيوعية,,
ش,القائد الفرنسي الذي هزم المسلمون في معركة بلاط الشهداء؟,شارل ما رتل,,
ش,نهر يتكون من التقاء نهري دجلة و الفرات يصب في الخليج العربي؟,شط العرب,,
ش,هو الخصام و القطيعة بين فرد أو جماعة أخرى؟,شقاق,,
ش,امرأة حكمت مصر 80 дней بعد وفاة زوجها؟,شجرة الدر,,
ش,بمعنى قطع الزوائد و قلمها؟,شذب,,
ش,هي إحدى مراحل تطور الدودة في خلقتها؟,شرنقة,,
ش,أحد الأئمة الأعلام و صاحب مذهب فقهي؟,الشافعي,,
ش,هو نوع من الأغطية كانت العرب تستعمله في لباسها؟,شملة,,
ش,هو جدول الماء المتساقط من مستوى مرتفع إلى مستوى منخفض؟,شلال,,
ش,كتلة من الغازات الملتهبة و مصدر للحرارة التي تحتاج إليها الكائنات الحية؟,الشمس,,
ش,هو ما يتطاير من النار أو الضوء الحادث من التفريغ الكهربائي؟,شرارة,,
ش,هو مجاوزة الحد و البعد عن الحق؟,شطط,,
ش,من هو العدو الأول لبني الإنسان؟,الشيطان,,
ش,طائر من الجوارح من فصيلة الصقور؟,شاهين,,
ش,عملة اليهود في أرض فلسطين؟,شيكل,,
ص,ما أكثر الدول سكانا في العالم؟,الصين,,
ص,ما أقدم دولة تنتج البخور و اللبان في العالم؟,الصومال,,
ص,ما هو الاسم السري لقنبلة هيروشيما؟,الصبي الصغير,,
ص,هو لفظ يعبر عن التحسين لمادة صلبة و إخراجها بشكل أفضل؟,صقل,,
ص,ما هو العذاب الذي وقع على قوم ثمود؟,الصيحة,,
ص,هو نوع من أنواع الأخشاب غالية الثمن؟,الصندل,,
ص,يستخرج من الشجر و يساهم في تطوير العديد من الصناعات؟,صمغ,,
ص,هي قمة ظهر الفرس؟,صهوة,,
ص,كانت العرب تستخدمه في حفظ المال في جيوبها؟,صرة,,
ص,إحدى أنواع الحمى تصيب الإنسان؟,الصفراوية,,
ص,هو عمود يقام في السفينة يشد عليه الشراع؟,الصاري,,
ص,سائل قلوي أصفر أو أخضر اللون يفرزه الكبد و يتكون من الماء و بعض الأحماض و يتجمع في المرارة؟,الصفراء,,
ص,يطلق على صوت السيوف في الحرب؟,صليل,,
ص,لفظة وردت في القرآن الكريم تعني منهاج الله و طريقته؟,صبغة,,
ص,هبوط فجائي في المراكز الحيوية للجهاز العصبي و من أسبابه إصابات العنف و التوتر؟,الصدمة العصبية,,
ص,عاصمة بلغاريا تقع في واد قرب جبال البلقان؟,صوفيا,,
ص,ظاهرة اصطدام الصوت بحاجز ثم رجوعه مرة أخرى؟,الصدى,,
ص,مدينة توجد في الجزء الشرقي من وسط تونس على البحر الأبيض المتوسط عند خليج قابس؟,صفا قس,,
ص,هو شدة الشوق و الهوى؟,صبابة,,
ص,صيحة تصم الآذان لشدتها يوم القيامة؟,الصاخة,,
ص,هم الذين يدخلون الجنة من باب الريان؟,الصائمون,,
ص,ما هي الخمس التي لا سادس لها؟,الصلوات,,
ص,الاسم الذي يطلق على معبد اليهود قديما ورد اسمه في بعض الأحاديث النبوية الشريفة؟,الصومعة,,
ص,من هم الذين وصفهم الله بعبدة الكواكب؟,الصائبة,,
ص,آلة ينفخ فيها أسرا فيل يوم القيامة النفخة الأولى و هي نفخة الفزع و فيها يختل النظام الكوني؟,الصور,,
ص,جزيرة في وسط البحر الأبيض المتوسط فتحها المسلمون بقيادة أسد الفرات؟,صقلية,,
ص,هو الجزء م بين العين و الأذن؟,صدغ,,
ص,ماذا يطلق على صوت الفرس؟,صهيل,,
ص,هو وصف للملائكة ورد في القرآن الكريم؟,الصافات,,
ص,حجر كانت تستخدمه العرب قديما لإشعال النار إذا ضرب بعضه ببعض؟,الصوان,,
ض,هو بخار الماء الكثيف و يغشى الأرض كالدخان؟,الضباب,,
ض,من أسماء الأسد مكون من أربعة حروف؟,ضيغم,,
ض,هو الشيء الذي يؤنب الإنسان على فعل خطاء في نفسه؟,الضمير,,
ض,المتمكن من الشيء المتعمق في عمله و الماهر به؟,ضليع,,
ض,نبات ذكره الله في القرآن الكريم في سورة الغاشية و هو طعام أهل النار؟,الضريع,,
ض,ميزة تكثر في مدينة لندن البريطانية؟,الضباب,,
ض,القوة المؤثرة التي تتركز على نقطة معينة بفعل الثقل الذي يحدثه عمود الهواء على هذه النقطة؟,الضغط الجوي,,
ض,السم الذي أطلقته دولة الكويت للدول التي ناصرت الغزو العراقي؟,صهوة,,
ض,صفة النصارى التي ذكرها القرآن الكريم في سورة الفاتحة؟,الضالين,,
ض,من أسماء الأيد مكون من خمسة حروف؟,ضرغام,,
ض,هو الكفيل أو الملتزم في المعاملات المالية؟,ضامن,,
ض,هي وظيفة القلب الأساسية في الجسم؟,ضخ الدم,,
ض,هي حديدة عريضة يضبب بها الباب؟,ضبة,,
ض,هو ما يطلق على العزيز و خاصة الولد؟,الضى,,
ض,نستمده من أشعة الشمس على الأرض؟,الضوء,,
ض,من مراتب صحة الحديث؟,الضعيف,,
ض,هو تصحيح الكتاب و تدقيقه و تشكيله؟,ضبط,,
ض,من معجزات موسى عليه السلام لفرعون؟,الضفادع,,
ض,هي الحاجة أو الشدة التي لا مدفع لها؟,ضرورة,,
ض,ما هي السورة التي سميت باسم وقت من أوقات الزمن؟,الضحى,,
ض,هي شاطئ البحر و ساحله؟,الضفة,,
ض,الشعر الطويل المتشابك مع بعضه البعض مكونا الجدائل؟,ضفيرة,,
ض,هي عظم مستطيل من عظام الجنب منحني؟,الضل,,
ض,هو القبر المبني حوله أو مكان دفن الإنسان؟,ضريح,,
ض,هو جري الماء و رشه؟,ضخ,,
ض,هو ما تضرم به النار من الحطب؟,الضرام,,
ض,كلمة مرادفة للحقد؟,ضغينة,,
ض,هو الجلبة و الصياح و أكثر ما تكون من السيارات؟,ضجيج,,
ض,العملية الأساسية في الحساب و الجبر؟,الضرب,,
ض,هو التزام الهدوء بعد التعرض لموقف يضيق به الصدر؟,ضبط النفس,,
ط,مدينة لبنانية و ميناء مهم تشتهر ببساتين الزيتون و فيها معمل لتكريري البترول؟,طرابلس,,
ط,بما كانت تدعى أم المؤمنين خديجة في الجاهلية؟,الطاهرة,,
ط,ما أكبر مدينة في آسيا؟,طوكيو,,
ط,هو العرق التركي الذي يتغنى به دعاة التعصب لقومية الشعوب؟,الطورانية,,
ط,من هو الصحابي المعروف بذي النور؟,الطفيل بن عمر الدوسي,,
ط,هو أول ملوك الدولة السلجوقية؟,طغرلبك,,
ط,ما معنى حجارة من سجيل؟,طين متحجر,,
ط,هي الصواريخ التي تطلقها الغواصات في البحار؟,طوربيد,,
ط,من هو أول تابعي فسر القرآن؟,الطبري,,
ط,الحالة التي تتكون فيها شخصية الإنسان مستقبلا و تدور حوله كثير من أسباب العقد النفسية؟,الطفولة,,
ط,من هو الشخص الذي لا يغضب إذا أخرجت له لسانك؟,الطبيب,,
ط,هو نظام اجتماعي يعتمد على الفصل بين أفراد المجتمع؟,طبقية,,
ط,يحملك إلى حيث تريد و هو واقف؟,الطريق,,
ط,الوصف الذي ورد في الحديث الشريف للقطط؟,الطوافون,,
ط,من الأمراض الخطيرة كان يسمى الموت الأسود؟,الطاعون,,
ط,البحيرة التي سيشربها يأجوج و مأجوج في آخر الزمان؟,طبرية,,
ط,قذيفة ذاتية الانطلاق معدة لنسف سفن العدو و غواصاته؟,طربيد,,
ط,هو ما يتعذر فهمه و فك رموزه؟,طلاسم,,
ط,جبل أقسم الله تعالى به في القرآن الكريم؟,الطور,,
ط,هي الخضرة التي تعلو الماء الراكد أو النهري؟,طحلب,,
ط,من أسماء يوم القيامة؟,الطامة,,
ط,هو الكائن الحي الذي يعيش على غيره؟,طفيلي,,
ط,مدينة أسبانية تاريخية حكمها المسلمون قرونا طويلة؟,طليطلة,,
ط,هي البثور الجلدية التي تنشأ بسبب بعض الأمراض؟,طفح,,
ط,هو وزن للأثقال يقدر بألف كيلو جرام؟,طن,,
ط,أول باب في كتب الفقه؟,الطهارة,,
ط,من الشعوب المسلمة يضع الرجال على وجوههم لثاما أسود أو أزرق طيلة الوقت؟,الطوارق,,
ط,المدينة التي رحل إليها النبي صلى الله عليه و سلم قبل المدينة؟,الطائف,,
ط,أين كلم الله سبحانه و تعالى نبي الله موسى عليه السلام؟,طور سيناء,,
ط,صوت النحل أو الذبابة عند طيرانها؟,طنين,,
ظ,هي الأشعة الخاصة بتصوير قنوات العمود الفقري لدى الإنسان؟,الظليلة,,
ظ,هو الشيء الذي إذا سرت سار معك و لا تسبقه؟,الظل,,
ظ,هو من تكلم بكلام لا يفهم؟,ظأظأه,,
ظ,نهى الله عنه و قال أن بعضه إثم؟,الظن,,
ظ,هو اسم من أسماء الثعبان؟,الظربغانه,,
ظ,الشعر يصف بعضه حول بعض؟,الظفائر,,
ظ,هو علم الميتورولوجي؟,الظواهر الجوية,,
ظ,سلطان مملوكي يعود إليه الفضل بعد الله في تصفية الجيوش الصليبية و صد غارات التتار؟,الظاهر بيبرس,,
ظ,هو ما يذكر على ذكر النعام؟,ظليم,,
ظ,ماذا تسمى المرأة التي ترضع غير و لدها؟,الظئر,,
ظ,هي الناقة السوداء أو التي تغلب عليها السمرة؟,الظمياء,,
ظ,كان للرسول صلى الله عليه و سلم فرس . ما اسم هذا الفرس؟,الظرب,,
ظ,هي إحدى المذاهب القديمة التي تقوم على الأخذ بظاهر النص فقط؟,الظاهرية,,
ظ,هي العين الرقيقة الجفن؟,ظمياء,,
ظ,بماذا وصف نبي الله يونس نفسه في بطن الحوت؟,الظالمين,,
ظ,يطلق على الهودج الذي تركبه المرأة على الجمل؟,الظعينة,,
ظ,هو الجلد الميت النابت من جسم الإنسان يتم التخلص منه دوريا؟,الظفر,,
ظ,في الرياضيات : عكس ظل الزاوية؟,ظل التمام,,
ظ,هو يوم العذاب الذي أصاب قوم شعيب؟,الظلة,,
ظ,هو الظفر المشقوق للبقرة و الشاة و الظبي و نحوها؟,ظلف,,
ظ,ما كان المشهور عن الحجاج بن يوسف الثقفي في زمانه؟,ظالم,,
ظ,أصوات أجواف الإبل من شدة العطش؟,الظبظاب,,
ظ,بمعنى فاز و نجح في تحصيله؟,ظفر,,
ظ,في النحو : اسم دل على زمان الحدث أو مكانه؟,ظرف,,
ظ,ماذا كان يطلق على بحر المحيط الأطلسي قديما؟,الظلمات,,
ظ,هو الغلبة و الفوز و القهر؟,الظفر,,
ظ,هو المعين و المساعد؟,ظهير,,
ظ,في اللغة : بمعنى دام و استمر؟,ظل,,
ظ,من مدن سلطنة عمان؟,ظفار,,
ظ,يدخل فيه المتحابون في الله يوم القيامة؟,ظل عرش الرحمن,,
ع,من خامس الخلفاء الراشدين؟,عمر بن عبد العزيز,,
ع,ماذا يسبب نقص فيتامين ( أ )؟,العمى الليلي,,
ع,من أول فدائي في الإسلام؟,علي بن أبي طالب,,
ع,ماذا يسمى ذكر الضفدع؟,العلجوم,,
ع,من قائد غزوة ذات السلاسل؟,عمرو بن العاص,,
ع,اللقب الذي أطلق على القارة الأمريكية عندما اكتشفها كولومبوس؟,العالم الجديد,,
ع,يوم مشهور من يصومه يكفر السنة الماضية نجى الله فيه نبي الله موسى عليه السلام؟,عاشوراء,,
ع,تسمى التوراة عند النصارى العهد القديم فماذا يسمى الإنجيل؟,العهد الجديد,,
ع,ماد صلبة لا طعم لها و لا ريح إلا إذا أحرقت أو سحقت ينبعث منها رائحة زكيه؟,العنبر,,
ع,هو الداء المزمن الذي لا علاج له؟,عضال,,
ع,تقسيم البشرية على أساس باطل من بعض المعايير كلون البشرة و نوع الشعر و اللغة و العائلة و البلد؟,العنصرية,,
ع,هو الاسم القديم الذي كانت تعرفه العرب لنظام الشرطة؟,العسس,,
ع,يطلق على المرأة المتحببة إلى زوجها؟,عروب,,
ع,أحد الاختراعات لتصحيح النظر؟,العدسات,,
ع,لقب السيدة مريم عليها السلام؟,العذراء,,
ع,هي قافلة الجمال التي تكون محملة بالبضائع و السلع؟,عير,,
ع,هي الناقة التي مضى على حملها عشرة أشهر؟,العشراء,,
ع,الحيوان الصنم الذي عبدته بني إسرائيل؟,العجل,,
ع,من الحشرات التي ذكرت في القرآن؟,العنكبوت,,
ع,من أحفاد نوح عليه السلام و إليه تنسب العرب؟,عدنان,,
ع,ما هو صوت الذئب؟,عواء,,
ع,المرأة التي لم تتزوج؟,عذراء,,
ع,معركة كانت بين المسلمين و التتار بقيادة قطز و معاونه الظاهر بيبرس؟,عين جالوت,,
ع,لغة اليهود؟,العبرية,,
ع,إذا طال قصر فما هو؟,العمر,,
ع,هي مادة قرن الفيل؟,العاج,,
ع,ماذا يسمى طعام المولود في اليوم السابع؟,العقيقة,,
ع,ما هو اسم أبو جهل؟,عمرو بن هشام,,
ع,ما اسم العام الذي ولد فيه سيدنا محمد صلى الله عليه وسلم؟,عام الفيل,,
ع,ما هو الاسم الذي يطلق على الخط الذي كتب به القرآن الكريم؟,العثماني,,
غ,أحد أسماء الأسد؟,الغضنفر,,
غ,هو باب من أبواب الشعر طرقه الشعراء و تغنوا به و ملئوا به دواوينهم؟,الغزل,,
غ,ماذا يسمى طعام الختان؟,الغديرة,,
غ,في مصطلح الحديث ما رواه واحد؟,غريب,,
غ,كائن خرافي ضخم اشتهر عند العرب في روايات ألف ليلة و ليلة؟,غول,,
غ,من أول من صنع المجهر البسيط؟,غاليليو,,
غ,الصبي الذي يقارب سن البلوغ؟,الغلام,,
غ,هو الكلام غير المفهوم؟,غص غصة,,
غ,الكرب و الحزن ماذا يسمى؟,الغم,,
غ,يطلق على ذكر السلحفاة؟,غليم,,
غ,هم العرب النصارى حلفاء الروم أيام العصر الجاهلي؟,الغساسنة,,
غ,ماذا يطلق على صوت النائم؟,غطيط,,
غ,واحد من فواسق الدواب؟,الغراب,,
غ,يطلق على من يموت في البحر أو النهر؟,غريق,,
غ,هي المرأة التي استغنت بمالها عناية محسنات؟,غانية,,
غ,اسم من أربعة حروف إذا حذفت منه حرف زال؟,غزال,,
غ,هو ما به نماء الجسم و قوامه؟,غذاء,,
غ,هو الليل إذا أقبلت ظلمته؟,غطش,,
غ,لقب الصحابي الجليل حنظلة بن عامر رضي الله عنه؟,غسيل الملائكة,,
غ,من أسماء يوم القيامة ورد في القرآن الكريم؟,الغاشية,,
غ,هو بيت السيف؟,غمد,,
غ,إفاضة الماء على البدن كله مع النية؟,الغسل,,
غ,مجاوزة الأمر المحدود؟,الغلو,,
غ,هو العقل الظالم و الجائر؟,الغاشم,,
غ,من الطيور المائية الجميلة لونه أسود؟,الغر نوق,,
غ,تلون السماء بعد غروب الشمس؟,الغسق,,
غ,هو صوت الماء المتحرك في حلق الإنسان؟,الغرغرة,,
غ,لفظ يقصد به الزمن الماضي شديد القدم؟,الغابر,,
غ,هو السحاب الأبيض؟,الغمام,,
غ,هو ما يكون سحيقا و عميقا؟,غائر,,
ف,ما أكبر بحيرة نهرية في العالم؟,فكتوريا,,
ف,ما أسرع الحيوانات البرية؟,الفهد الهندي,,
ف,إلى ماذا يؤدي نقص الحديد في الجسم؟,فقر الدم,,
ف,أعلى درجات الجنة؟,الفردوس,,
ف,هو الفقر و قلة ذات اليد و الشح؟,الفاقة,,
ف,سورة في القرآن غير الفاتحة تبدأ بالحمد لله؟,فاطر,,
ف,أحد علماء الرياضيات الإغريق له نظريات لا زالت تدرس إلى اليوم؟,فيثاغورس,,
ف,حيوان برمائي تلد صغارها تحت الماء؟,فرس النهر,,
ف,مرض في باطن جسم الإنسان يصيب منطقة الصفاق يعالج في النهاية بعملية جراحية؟,الفتاق,,
ف,أطول عظمة في جسم الإنسان؟,الفخذ,,
ف,مادة استعملت كمرهم للجسم مشتقة من النفط؟,فازلين,,
ف,من هم أكثر أهل الجنة؟,الفقراء,,
ف,طريقة من طرق الموت أنباء الرسول صلى الله عليه و سلم بحدوثها بكثرة في آخر الزمان؟,الفجأة,,
ف,لونه أسود ولا ينتفع به إلا إذا كان لونه أحمر؟,الفحم,,
ف,هو علم الكلام و المنطق؟,الفلسفة,,
ف,ما الشيء الذي إذا وضع في الثلاجة لا يبرد؟,الفلفل,,
ف,هو شكل من أشكال المعالجة الطبية كانت تستعمل قديما يتم فيها سحب الدم من جسم الإنسان للشفاء من بعض الأمراض؟,الفصد,,
ف,أول من ابتدع الاحتفال بالمولد النبوي؟,الفاطميون,,
ف,حضارة اندثرت قبل آلاف السنين؟,الفينيقية,,
ف,نوع من أنواع الورد ذو رائحة نفاذة؟,الفل,,
ف,هو من الأحجار الكريمة بخلاف الفسيفساء؟,الفيروز,,
ف,هو صوت الأفعى من فمها؟,فحيح,,
ف,عيد من أعياد النصارى؟,الفصح,,
ف,بروز جزء من الأمعاء من فتحة جدار البطن؟,الفتق,,
ف,عاصمة النمسا؟,فينا,,
ف,وحدة قياس كهربائية وهي وحدة القوة الدافعة الكهربائية؟,فولت,,
ف,إحدى ولايات الولايات المتحدة الأمريكية؟,فلوريدا,,
ف,مجموعة جرثومية دقيقة جدا لا ترى إلا بالمجهر تسبب أمراضا كثيرة للإنسان و الحيوان و النبات؟,الفيروسات,,
ف,من الأنظمة الإملائية تستخدم في الكتابة؟,الفاصلة,,
ف,لغة إيرانية من الفصيلة الهندية الإير انية للغات الهندية الأوروبية؟,الفارسية,,
ق,من هو أول ولد آدم؟,قابيل,,
ق,ما هو أول ما خلق الله؟,القلم,,
ق,من قائد معركة عين جالوت؟,قطز,,
ق,ما وحدة الوزن التي يوزن بها الماس و الأحجار الكريمة و تساوي خمسة جرامات؟,القيراط,,
ق,ماذا يسمى طعام الضيوف؟,القرى,,
ق,ما أكبر مدينة في أفريقيا؟,القاهرة,,
ق,هو الطوب الأحمر يستخدم في البناء؟,القرميد,,
ق,هي الفراسة في تتبع الأثر و معرفة مسارات الركبان؟,القيافة,,
ق,له خمسة أصابع بلا لحم و لا عظم؟,القفاز,,
ق,المسمى الذي يطلق على غرفة القيادة في السفينة؟,قمره,,
ق,ما أول منازل الآخرة؟,القبر,,
ق,نوع من أنواع الطعام طلبه اليهود من موسى عليه السلام؟,قثاء,,
ق,وجه بلا لسان و يدل على الزمان؟,القمر,,
ق,جبل في مكة اشتهر في عهد قريش؟,قبيس,,
ق,شيء كعبه للحيوان و رأسه للإنسان؟,القمح,,
ق,ما هو الوصف الذي وصف به الرسول صلى الله عليه و سلم به النساء؟,القوارير,,
ق,في أي مكان يكون فيه الخريف قبل الصيف و الخادم قبل السيد؟,القاموس,,
ق,الاسم الذي يطلق على مولدة النساء؟,قابلة,,
ق,هم قوم ينكرون القدر و يقولون أن كل إنسان خالق لفعله بإرادته؟,القدرية,,
ق,فئة اشتهرت في القرون الوسطى الميلادية بغزو السفن البحرية و السطو عليها؟,القراصنة,,
ق,ما أحدثه الصوفية على المساجد بجوار المآذن؟,قباب,,
ق,هو من رهبان النصارى و أعيان كنيستهم؟,قسيس,,
ق,من أنواع الطائرات الحربية تقوم بإسقاط القنابل و الصواريخ على مواقع العدو؟,قاذفة,,
ق,بمعنى تتبع أثره و لحقه؟,قصه,,
ق,من أصحاب القرآت السبع؟,قالون,,
ق,من الحشرات تصيب فروة الرأس أو شعر الحيوانات؟,القراد,,
ق,ما اسم ناقة النبي صلى الله عليه و سلم؟,القصواء,,
ق,مسمى يطلق على أدوات الكتابة من ورق و أقلام و مساطر و نحوه؟,قرطاسية,,
ق,معلم من معالم المسجد الأقصى؟,قبة الصخرة,,
ق,أول مسجد في الإسلام؟,قباء,,
ك,ما هو أكبر عضو في الجسم؟,الكبد,,
ك,من داعية الشيوعية؟,كارل ماركس,,
ك,وحدة من وحدات النقود الذهبية عند العرب و قد جاء ذكرها في سورة آل عمران فما اسمها؟,كله,,
ك,ما السؤال الذي تختلف إجابته دائما؟,كم الساعة,,
ك,ما أكبر مدينة في الهند من حيث السكان؟,كلكتا,,
ك,ما اسم ابن نوح الذي غرق في الطوفان؟,كنعان,,
ك,هو الأدب القديم أو أدب التراث؟,كلاسيكي,,
ك,زيت طيار صلب في درجات الحرارة العادية أبيض شفاف متبلور ذو رائحة؟,كافور,,
ك,ما هي عملة جمهورية التشيك؟,كورون,,
ك,حيوان فيه منفعة مباحة للحاجة و لا يصح بيعه؟,الكلب,,
ك,ما هو علم الجريمة و دوافعها؟,الكرومونولوجي,,
ك,ما هو الذي خلقه الله تعالى و استعظمه؟,كيد النساء,,
ك,ما هي مادة ملح الطعام الكيمائية؟,كلوريد الصوديوم,,
ك,له أربع أرجل و لا يستطيع المشي إلا محمولا؟,الكرسي,,
ك,هو مبنى البرلمان الروسي؟,الكر ملين,,
ك,من المواد البترولية أقل كثافة من السولار و قابل للاشتعال؟,الكيروسين,,
ك,رابطة الشعوب المستقلة من الاستعمار البريطاني؟,الكومن ولث,,
ك,تجويف طبيعي سطحي أو جوفي في صخرة أو جبل بعضها داخلي و بعضها سطحي؟,الكهف,,
ك,المجلس التشريعي الذي تصدر منه القرارات في الولايات المتحدة الأمريكية؟,الكونغرس,,
ك,ملك دعا عليه رسول الله صلى الله عليه و سلم عندما تلقى كتاب النبي و مزقه و قال : ( اللهم مزق ملكه )؟,كسرى,,
ك,وكالة الأنباء الكويتية؟,كونا,,
ك,ما هو الاسم الكيميائي للطباشير المستخدمة في الكتابة؟,كربونات الكالسيوم,,
ك,هو أصل القائد صلاح الدين الأيوبي؟,كردي,,
ك,صفة أخرجت إبليس من الجنة؟,الكبر,,
ك,أتاوى هي عاصمة لإحدى الدول المتقدة فما هي هذه الدولة؟,كندا,,
ك,هي مقاطعة تتنازع عليها الهند وباكستان و قامت من أجلها الحروب؟,كشمير,,
ك,هو لقب موسى علي السلام؟,كليم الله,,
ك,طائر طويل الرجلين و المنقار أغبر له صوت حسن؟,الكروان,,
ك,ما أهم نهر في أفغانستان؟,كابل,,
ك,يطلق على السنة الميلادية التي يكون فيها شهر فبراير 29钱财 و هي تأتي كل أربع سنوات؟,كبيسة,,
ل,ما أكبر مدينة في أوروبا؟,لندن,,
ل,يكون في الصبح واحد و في الليل ثلاثة فما هو؟,حرف اللم,,
ل,هو اسم من أسماء الفضة؟,لجين,,
ل,هو الطفل الصغير الذي يوجد في الطريق و لا يعرف نسبه؟,اللقيط,,
ل,ما هو أخف المعادن؟,الليثيوم,,
ل,أين يقع نهر الكلب؟,لبنان,,
ل,من المكونات الداخلية لجهاز الكمبيوتر الشخصي؟,اللوحة الأم,,
ل,جسم مستطيل متحرك خطره عظيم إذا استخدم في الشر و بسببه يكب الناس في النار؟,اللسان,,
ل,هو علم يختص بدراسة اللغات و أصلها و تفرعها و علاقتها ببعضها البعض؟,اللسانيات,,
ل,هو الغلاف الخارجي الصلب لساق الشجرة و جذورها و أغصانها؟,لحاء,,
ل,مرض سرطان الدم؟,اللوكيميا,,
ل,من هو اليهودي الذي سحر النبي؟,لبيد بن الأعصم,,
ل,من أوصاف بقرة بني إسرائيل كما وردت في القرآن الكريم؟,لا شية فيها,,
ل,هو سيد الطعام؟,اللحم,,
ل,هي المتفرعة من اللغة الأم تتداولها الشعوب في إقليم محدود؟,اللهجة,,
ل,كلمة مناداة تعبر عن الخضوع؟,لبيك,,
ل,هو صمغ يفرز من بعض النباتات يعلك؟,لبان,,
ل,هو ما يتكون من جماعة من الناس يجتمعون لتحقيق هدف سوية؟,لجنة,,
ل,هو علبة تجعل فيها مادة متفجرة كالبارود أو الديناميت تستعمل في الحروب؟,لغم,,
ل,كتاب كتب فيه ما كان و ما سيكون إلى يوم القيامة؟,اللوح المحفوظ,,
ل,من هو النبي الذي آمن بنبي؟,لوط,,
ل,هو العالم باللغة المتفقه فيها؟,لغوي,,
ل,إحدى مدن الولايات المتحدة الأمريكية؟,لوس أنجلوس,,
ل,هو الخصم الشديد الخصومة؟,اللدد,,
ل,هو غبار لطلع ينتشر في الهواء؟,لقاح,,
ل,أحد أكبر المعاجم العربية ألفه ابن منظور؟,لسان العرب,,
ل,هو الإشارة بالعين و نحوها للمخاطبة و الاستهزاء؟,اللمز,,
ل,أطول كلمة في القرآن؟,ليستخلفنهم,,
ل,هي الأصوات المبهمة المتعالية التي لا تفهم؟,لغط,,
ل,يستخرج من البحر و يباع بأغلى الأثمان؟,اللؤلؤ,,
م,هي أمر خارق للعادة يجريه الله على أيدي أنبياء؟,المعجزة,,
م,من أعلم هذه الأمة بالحلال و الحرام؟,معاذ بن جبل,,
م,ما سورة الدين؟,الماعون,,
م,ما اسم كل شيء يشغل حيزا من الكون و له ثقل؟,المادة,,
م,من مؤسس الدولة الأموية؟,معاوية بن أبي سفيان,,
م,من فاتح السند؟,محمد بن القاسم,,
م,أين تقع رابطة العالم الإسلامي؟,مكة المكرمة,,
م,ما هو الخط الذي يصل بين القطب الشمالي و القطب الجنوبي للأرض؟,محور الأرض القطبي,,
م,أين ظهرت الدولة الطولونية و الإخشيدية؟,مصر,,
م,هي إحدى لغات الكتابة في عهد ما قبل الميلاد؟,المسمارية,,
م,من هم الزبانية؟,ملائكة العذاب,,
م,الساعة الشمسية التي استخدمها العرب قديما لقياس الوقت؟,مزولة,,
م,يدخل في تركيب جميع أعضاء جسم الإنسان؟,الماء,,
م,حيوان بري منقرض يعتبر حجمه هائل جدا ذو قرون طويلة و هو من أجداد الفيل؟,ماموث,,
م,ما هو الذي لا ينتفع به إلا إذا أشعلنا في عينيه؟,الموقد,,
م,مادة مخدرة تستخدم في العمليات الجراحية؟,مورفين,,
م,ما هو الشيء الذي يحتكم إليه كل أحد و ليس من الأحياء؟,الميزان,,
م,غشاء الجنين الذي يخرج معه عند الولادة؟,المشيمة,,
م,يطلبه الناس و يحتاجونه و يهربون منه إذا حضر؟,المطر,,
م,القطار الكهربائي تحت الأرض؟,المترو,,
